city,instance_id,node_id,role,osmid,lat,lon,x,y,demand,sampling_seed
hongkong,29,8,customer,274241644,22.2858165,114.1561947,114.1561947,22.2858165,4,100071
hongkong,29,9,customer,274241038,22.2868385,114.1554232,114.1554232,22.2868385,7,100071
hongkong,29,10,customer,5464825948,22.2821585,114.1686202,114.1686202,22.2821585,8,100071
hongkong,29,11,customer,291549760,22.2878788,114.1448542,114.1448542,22.2878788,7,100071
hongkong,29,12,customer,5464771735,22.2767043,114.1739978,114.1739978,22.2767043,6,100071
hongkong,29,13,customer,12124956509,22.2849542,114.152009,114.152009,22.2849542,4,100071
hongkong,29,14,customer,11384880315,22.2696759,114.1640274,114.1640274,22.2696759,6,100071
hongkong,29,15,customer,7808553579,22.2805847,114.1705436,114.1705436,22.2805847,9,100071
hongkong,29,16,customer,1613294178,22.284916,114.1504489,114.1504489,22.284916,4,100071
hongkong,29,17,customer,1442838594,22.28382,114.1453475,114.1453475,22.28382,4,100071
hongkong,29,18,customer,9231274165,22.2790031,114.1545122,114.1545122,22.2790031,7,100071
hongkong,29,19,customer,253314082,22.2861053,114.1436828,114.1436828,22.2861053,9,100071
hongkong,29,20,customer,7808553566,22.2807595,114.1707882,114.1707882,22.2807595,7,100071
